asset_id,asset_type,vulnerability_id,severity,threat_likelihood,business_impact,last_detected,owner,normalized_risk,confidence
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.293118+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.299568+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.314129+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.322313+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.328840+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.343643+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.350628+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.364584+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.371227+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.377815+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.385128+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:19:54.399729+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:20:11.245342+00:00,nan,0.2,1.0
MSEDGEWIN10,,18,4,1,5,2020-09-27 13:20:11.247614+00:00,nan,0.2,1.0
DC1.insecurebank.local,,18,4,1,5,2019-05-14 17:31:27.973400+00:00,nan,0.2,1.0
alice.insecurebank.local,,3,4,2,5,2019-05-14 17:17:26.440651+00:00,nan,0.4667,1.0
alice.insecurebank.local,,3,4,2,5,2019-05-14 17:17:26.738626+00:00,nan,0.4667,1.0
alice.insecurebank.local,,3,4,2,5,2019-05-14 17:17:38.250959+00:00,nan,0.4667,1.0
alice.insecurebank.local,,3,4,2,5,2019-05-14 17:17:38.250959+00:00,nan,0.4667,1.0
alice.insecurebank.local,,3,4,2,5,2019-05-14 17:17:38.250959+00:00,nan,0.4667,1.0
alice.insecurebank.local,,3,4,2,5,2019-05-14 17:17:38.250959+00:00,nan,0.4667,1.0
alice.insecurebank.local,,3,4,2,5,2019-05-14 17:17:38.250959+00:00,nan,0.4667,1.0
alice.insecurebank.local,,3,4,2,5,2019-05-14 17:17:38.250959+00:00,nan,0.4667,1.0
alice.insecurebank.local,,3,4,2,5,2019-05-14 17:17:38.250959+00:00,nan,0.4667,1.0
MSEDGEWIN10,,6,4,1,5,2020-02-11 11:05:37.148401+00:00,nan,0.2,1.0
LAPTOP-JU4M3I0E,,7,4,3,5,2020-10-13 20:11:42.269224+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,1,4,4,5,2020-10-13 20:11:42.278671+00:00,nan,1.0,1.0
LAPTOP-JU4M3I0E,,1,4,4,5,2020-10-13 20:11:42.279861+00:00,nan,1.0,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:13.237480+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:13.558989+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:13.560814+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:13.561514+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:13.683762+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,1,4,4,5,2021-01-26 13:21:13.690037+00:00,nan,1.0,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:13.972504+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:13.975523+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:13.975733+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,1,4,4,5,2021-01-26 13:21:13.978708+00:00,nan,1.0,1.0
LAPTOP-JU4M3I0E,,1,4,4,5,2021-01-26 13:21:14.023510+00:00,nan,1.0,1.0
LAPTOP-JU4M3I0E,,1,4,4,5,2021-01-26 13:21:14.296774+00:00,nan,1.0,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:14.399477+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:14.425365+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:14.425472+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:14.425564+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:14.425663+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,1,4,4,5,2021-01-26 13:21:14.428194+00:00,nan,1.0,1.0
LAPTOP-JU4M3I0E,,1,4,4,5,2021-01-26 13:21:14.456488+00:00,nan,1.0,1.0
LAPTOP-JU4M3I0E,,1,4,4,5,2021-01-26 13:21:14.667700+00:00,nan,1.0,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:14.871508+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:14.871744+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:14.871981+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:14.872190+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:14.872564+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:23.229963+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:23.303638+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:23.305902+00:00,nan,0.7333,1.0
LAPTOP-JU4M3I0E,,11,4,3,5,2021-01-26 13:21:33.197968+00:00,nan,0.7333,1.0
IEWIN7,,1,4,4,5,2019-05-22 04:02:11.307032+00:00,nan,1.0,1.0
IEWIN7,,10,4,2,5,2019-05-22 04:02:11.307032+00:00,nan,0.4667,1.0
IEWIN7,,1,4,4,5,2019-05-23 17:26:08.716858+00:00,nan,1.0,1.0
IEWIN7,,7,4,3,5,2019-05-23 17:26:08.947189+00:00,nan,0.7333,1.0
IEWIN7,,1,4,4,5,2019-05-23 17:26:09.437895+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-21 15:32:57.286253+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-21 15:32:57.286253+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-21 15:32:57.867088+00:00,nan,1.0,1.0
IEWIN7,,3,4,2,5,2019-05-21 15:32:59.389278+00:00,nan,0.4667,1.0
IEWIN7,,1,4,4,5,2019-05-21 15:32:59.769825+00:00,nan,1.0,1.0
IEWIN7,,11,4,3,5,2019-05-21 15:32:59.809883+00:00,nan,0.7333,1.0
IEWIN7,,3,4,2,5,2019-05-21 15:33:00.140358+00:00,nan,0.4667,1.0
IEWIN7,,3,4,2,5,2019-05-21 15:33:01.141798+00:00,nan,0.4667,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:30:32.931757+00:00,nan,1.0,1.0
IEWIN7,,11,4,3,5,2019-05-12 13:30:46.181757+00:00,nan,0.7333,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:30:46.400505+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:30:46.556755+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:32:58.167194+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:33:37.078800+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:33:59.743078+00:00,nan,1.0,1.0
IEWIN7,,11,4,3,5,2019-05-12 13:37:49.604921+00:00,nan,0.7333,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:38:00.523670+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:38:00.712732+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:38:01.383045+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:55:56.626501+00:00,nan,1.0,1.0
IEWIN7,,11,4,3,5,2019-05-12 13:56:12.329624+00:00,nan,0.7333,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:56:12.652868+00:00,nan,1.0,1.0
IEWIN7,,11,4,3,5,2019-05-12 13:56:46.573767+00:00,nan,0.7333,1.0
IEWIN7,,11,4,3,5,2019-05-12 13:56:46.605017+00:00,nan,0.7333,1.0
IEWIN7,,11,4,3,5,2019-05-12 13:57:39.662634+00:00,nan,0.7333,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:58:39.850134+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 13:58:54.897009+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-18 17:50:36.858385+00:00,nan,1.0,1.0
IEWIN7,,7,4,3,5,2019-05-18 17:50:36.889322+00:00,nan,0.7333,1.0
IEWIN7,,1,4,4,5,2019-05-18 17:51:14.254967+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 17:20:01.980574+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 17:20:31.183699+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 17:20:49.443464+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 17:20:49.458113+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 17:01:43.391861+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 17:01:50.781013+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 17:01:51.007950+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 18:48:52.219755+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 18:48:52.766630+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 14:18:03.589506+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 14:18:09.589506+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 17:09:02.275164+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 18:35:05.155949+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-05-12 18:35:05.780949+00:00,nan,1.0,1.0
IEWIN7,,3,4,2,5,2019-05-12 18:35:06.562199+00:00,nan,0.4667,1.0
IEWIN7,,2,4,1,5,2019-04-30 22:48:58.901474+00:00,nan,0.2,1.0
IEWIN7,,1,4,4,5,2019-04-30 22:48:59.260851+00:00,nan,1.0,1.0
IEWIN7,,2,4,1,5,2019-04-30 22:49:08.760851+00:00,nan,0.2,1.0
IEWIN7,,13,4,2,5,2019-04-30 22:49:09.542101+00:00,nan,0.4667,1.0
IEWIN7,,1,4,4,5,2019-04-30 22:49:09.760851+00:00,nan,1.0,1.0
IEWIN7,,7,4,3,5,2019-04-30 22:49:09.792101+00:00,nan,0.7333,1.0
IEWIN7,,1,4,4,5,2019-04-30 22:49:10.198349+00:00,nan,1.0,1.0
IEWIN7,,1,4,4,5,2019-04-30 22:52:27.588976+00:00,nan,1.0,1.0
MSEDGEWIN10,,17,4,1,5,2019-07-18 21:50:20.049400+00:00,nan,0.2,1.0
MSEDGEWIN10,,17,4,1,5,2019-07-29 21:11:17.282188+00:00,nan,0.2,1.0
MSEDGEWIN10,,17,4,1,5,2019-07-29 21:14:29.638744+00:00,nan,0.2,1.0
MSEDGEWIN10,,17,4,1,5,2019-08-23 11:17:00.483376+00:00,nan,0.2,1.0
IEWIN7,,13,4,2,5,2019-05-23 16:48:35.487223+00:00,nan,0.4667,1.0
IEWIN7,,1,4,4,5,2019-05-23 16:49:05.736570+00:00,nan,1.0,1.0
IEWIN7,,7,4,3,5,2019-05-23 16:49:05.862062+00:00,nan,0.7333,1.0
IEWIN7,,11,4,3,5,2019-05-23 16:49:07.731892+00:00,nan,0.7333,1.0
IEWIN7,,3,4,2,5,2019-05-23 16:49:08.208763+00:00,nan,0.4667,1.0
IEWIN7,,1,4,4,5,2019-05-23 16:49:08.422098+00:00,nan,1.0,1.0
IEWIN7,,3,4,2,5,2019-05-23 16:49:09.576626+00:00,nan,0.4667,1.0
IEWIN7,,1,4,4,5,2019-05-23 16:50:44.582500+00:00,nan,1.0,1.0
MSEDGEWIN10,,1,4,4,5,2020-05-13 00:28:16.122540+00:00,nan,1.0,1.0
MSEDGEWIN10,,1,4,4,5,2020-05-13 00:28:52.873899+00:00,nan,1.0,1.0
MSEDGEWIN10,,1,4,4,5,2020-05-13 00:28:52.914524+00:00,nan,1.0,1.0
MSEDGEWIN10,,1,4,4,5,2020-05-13 00:28:52.950089+00:00,nan,1.0,1.0
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
User-PC,,1040,4,3,5,,nan,0.7333,0.6666666666666666
User-PC,,1042,4,2,5,,nan,0.4667,0.6666666666666666
